OID_;id;id_cs;ate_avg;ate_min;ate_max;ate_stdev;GlobSedv2_Clip_ProjectRaster
1729;12380;53544;-72,840000000000003;-42,200000000000003;-118,000000000000000;25,789999999999999;
1730;12381;53545;-52,729999999999997;-5,500000000000000;-127,299999999999997;39,020000000000003;
1731;12382;53546;-162,389999999999986;-14,199999999999999;-423,300000000000011;160,389999999999986;
1732;12383;53553;-14,330000000000000;3,700000000000000;-35,299999999999997;16,059999999999999;
1733;12384;53555;-20,270000000000000;-8,300000000000001;-49,600000000000001;12,690000000000000;
1734;12385;53633;-10,250000000000000;-8,600000000000000;-11,900000000000000;1,650000000000000;
1735;12386;53635;-14,830000000000000;-2,800000000000000;-22,500000000000000;8,609999999999999;
1736;12387;53637;-2,250000000000000;0,600000000000000;-5,100000000000000;2,850000000000000;
1737;12388;53639;-3,700000000000000;-3,700000000000000;-3,700000000000000;0,000000000000000;
1738;12389;53652;-72,129999999999995;-12,199999999999999;-157,699999999999989;52,200000000000003;
1739;12390;53655;-51,299999999999997;-7,800000000000000;-87,799999999999997;21,530000000000001;1234,1094971
1740;12391;53662;-106,099999999999994;-22,300000000000001;-187,000000000000000;63,469999999999999;
1741;12392;53672;-47,340000000000003;-31,100000000000001;-65,900000000000006;14,390000000000001;
1742;12393;53724;-73,150000000000006;-28,199999999999999;-146,800000000000011;34,130000000000003;
1743;12394;53725;-63,829999999999998;-33,100000000000001;-124,799999999999997;43,109999999999999;
1744;12395;53733;-47,659999999999997;-44,700000000000003;-53,399999999999999;3,020000000000000;
1745;12396;53734;-37,579999999999998;-4,600000000000000;-93,799999999999997;30,390000000000001;
1746;12397;53737;-29,210000000000001;40,600000000000001;-117,099999999999994;52,049999999999997;
1747;12398;53785;13,000000000000000;13,000000000000000;13,000000000000000;0,000000000000000;
1748;12399;53848;-27,390000000000001;2,800000000000000;-90,400000000000006;24,690000000000001;1577,9219971
1749;12400;53858;-54,579999999999998;-40,799999999999997;-84,900000000000006;17,649999999999999;
1750;12401;53881;-41,479999999999997;-11,800000000000001;-53,899999999999999;17,239999999999998;
1751;12402;53920;-26,129999999999999;-2,000000000000000;-96,599999999999994;34,149999999999999;
1752;12403;53924;-66,709999999999994;-30,699999999999999;-98,200000000000003;27,199999999999999;
1753;12404;53925;-137,590000000000003;-4,800000000000000;-536,700000000000045;176,599999999999994;1326,7600098
1754;12405;53926;-45,770000000000003;-15,000000000000000;-60,299999999999997;16,480000000000000;1512,4541016
1755;12406;53927;-52,490000000000002;-9,600000000000000;-85,099999999999994;22,710000000000001;1431,5830078
1756;12407;53928;-136,120000000000005;-39,100000000000001;-221,099999999999994;56,109999999999999;1278,8200684
1757;12408;53929;-39,450000000000003;-1,000000000000000;-66,700000000000003;20,940000000000001;1289,7612305
1758;12409;53930;-30,600000000000001;-4,600000000000000;-80,799999999999997;27,359999999999999;1459,0909424
1759;12410;53933;-18,629999999999999;-5,600000000000000;-39,600000000000001;13,100000000000000;
1760;12411;53934;-51,549999999999997;-28,000000000000000;-72,799999999999997;17,579999999999998;
1761;12412;53935;-23,090000000000000;-7,900000000000000;-52,500000000000000;14,199999999999999;
1762;12413;53936;-37,240000000000002;-22,300000000000001;-94,099999999999994;22,079999999999998;
1763;12414;53938;-56,380000000000003;-39,500000000000000;-88,000000000000000;17,320000000000000;
1764;12415;53939;-46,039999999999999;0,200000000000000;-138,699999999999989;36,990000000000002;
1765;12416;53945;-43,899999999999999;-3,600000000000000;-71,200000000000003;25,390000000000001;
1766;12417;53946;-33,170000000000002;-5,000000000000000;-86,000000000000000;24,739999999999998;
1767;12418;53947;-53,880000000000003;-45,799999999999997;-80,099999999999994;13,140000000000001;
1768;12419;53948;-54,000000000000000;-9,500000000000000;-105,200000000000003;33,299999999999997;
1769;12420;53949;-50,710000000000001;-24,899999999999999;-74,599999999999994;15,449999999999999;
1770;12421;53953;-23,770000000000000;-7,200000000000000;-39,700000000000003;12,490000000000000;
1771;12422;53956;-40,020000000000003;-6,000000000000000;-101,900000000000006;35,030000000000001;
1772;12423;53958;-75,310000000000002;-42,700000000000003;-101,900000000000006;18,570000000000000;1241,0317383
1773;12424;53964;-99,840000000000003;-10,900000000000000;-325,100000000000023;89,489999999999995;
1774;12425;53965;-135,349999999999994;-14,100000000000000;-376,600000000000023;140,110000000000014;
1775;12426;53966;-67,489999999999995;-10,500000000000000;-405,199999999999989;113,280000000000001;1242,1225586
1776;12427;53968;-28,300000000000001;-9,199999999999999;-68,000000000000000;19,840000000000000;
1777;12428;53969;-80,700000000000003;-80,700000000000003;-80,700000000000003;0,000000000000000;
1778;12429;53986;-138,050000000000011;39,500000000000000;-665,700000000000045;233,979999999999990;
1779;12430;54020;-51,180000000000000;-35,299999999999997;-70,099999999999994;12,500000000000000;
1780;12431;54021;-66,620000000000005;-46,100000000000001;-129,199999999999989;22,520000000000000;
1781;12432;54022;-26,879999999999999;-3,500000000000000;-40,000000000000000;14,160000000000000;
1782;12433;54028;-22,510000000000002;-2,100000000000000;-63,100000000000001;17,590000000000000;
1783;12434;54031;-78,620000000000005;-37,799999999999997;-123,599999999999994;25,440000000000001;
1784;12435;54032;-61,750000000000000;-25,699999999999999;-80,700000000000003;21,370000000000001;
1785;12436;54033;-56,530000000000001;-44,100000000000001;-69,299999999999997;10,289999999999999;
1786;12437;54034;-7,400000000000000;0,300000000000000;-15,100000000000000;7,700000000000000;
1787;12438;54035;-47,399999999999999;1,900000000000000;-75,099999999999994;34,950000000000003;
1788;12439;54036;-29,750000000000000;-2,900000000000000;-68,700000000000003;24,289999999999999;
1789;12440;54037;-73,700000000000003;-57,500000000000000;-81,299999999999997;9,449999999999999;
1790;12441;54038;-90,769999999999996;-88,200000000000003;-94,700000000000003;2,820000000000000;
1791;12442;54039;-100,549999999999997;-75,799999999999997;-125,299999999999997;24,750000000000000;
1792;12443;54040;-55,280000000000001;-44,299999999999997;-72,099999999999994;10,400000000000000;
1793;12444;54045;3,500000000000000;10,600000000000000;-9,400000000000000;7,100000000000000;
1794;12445;54046;-56,590000000000003;-3,700000000000000;-140,199999999999989;42,810000000000002;
1795;12446;54047;-35,700000000000003;-14,100000000000000;-57,299999999999997;21,600000000000001;
1796;12447;54048;-11,770000000000000;-8,000000000000000;-18,600000000000001;4,840000000000000;
1797;12448;54049;-62,409999999999997;-3,900000000000000;-125,900000000000006;35,680000000000000;
1798;12449;54050;-45,000000000000000;-7,600000000000000;-64,400000000000006;20,309999999999999;
1799;12450;54051;-8,369999999999999;-0,100000000000000;-19,000000000000000;7,900000000000000;
1800;12451;54052;-67,930000000000007;-49,899999999999999;-83,400000000000006;12,410000000000000;
1801;12452;54053;-85,359999999999999;-48,700000000000003;-135,500000000000000;32,200000000000003;
1802;12453;54054;-36,270000000000003;-1,700000000000000;-101,599999999999994;34,399999999999999;
1803;12454;54055;-50,990000000000002;-14,800000000000001;-102,900000000000006;22,100000000000001;
1804;12455;54056;-100,680000000000007;-10,600000000000000;-263,300000000000011;76,299999999999997;
1805;12456;54057;-63,899999999999999;-42,500000000000000;-114,000000000000000;26,440000000000001;
1806;12457;54058;-128,180000000000007;-6,300000000000000;-314,000000000000000;133,879999999999995;
1807;12458;54059;-86,590000000000003;-11,000000000000000;-198,400000000000006;54,350000000000001;1505,6325684
1808;12459;54060;-111,280000000000001;-19,899999999999999;-241,400000000000006;92,799999999999997;1486,1761475
1809;12460;54061;-7,750000000000000;-5,500000000000000;-9,900000000000000;1,560000000000000;
1810;12461;54062;-72,810000000000002;-11,600000000000000;-277,300000000000011;78,879999999999995;
1811;12462;54063;-105,620000000000005;-53,500000000000000;-263,199999999999989;61,149999999999999;
1812;12463;54064;-141,330000000000013;-18,300000000000001;-340,699999999999989;136,460000000000008;
1813;12464;54065;-66,689999999999998;-1,000000000000000;-125,099999999999994;37,780000000000001;
1814;12465;54066;-96,890000000000001;-37,600000000000001;-250,099999999999994;73,180000000000007;
1815;12466;54067;-101,829999999999998;-1,100000000000000;-311,300000000000011;99,379999999999995;
1816;12467;54068;-127,150000000000006;-53,399999999999999;-358,500000000000000;96,569999999999993;
1817;12468;54069;-93,670000000000002;-4,300000000000000;-319,100000000000023;101,739999999999995;
1818;12469;54070;-6,420000000000000;-1,500000000000000;-15,900000000000000;4,940000000000000;
1819;12470;54074;-34,289999999999999;-9,400000000000000;-68,200000000000003;19,539999999999999;1249,8343506
1820;12471;54075;-107,500000000000000;-69,299999999999997;-168,300000000000011;30,430000000000000;1249,4565430
1821;12472;54076;-85,400000000000006;-35,200000000000003;-120,599999999999994;28,030000000000001;1249,2396240
1822;12473;54077;-209,759999999999991;-2,700000000000000;-736,600000000000023;220,969999999999999;1249,0744629
1823;12474;54078;-173,090000000000003;-10,000000000000000;-328,899999999999977;106,890000000000001;1249,0860596
1824;12475;54079;-114,200000000000003;-52,200000000000003;-339,800000000000011;79,400000000000006;
1825;12476;54080;-182,599999999999994;-29,800000000000001;-443,800000000000011;155,000000000000000;
1826;12477;54081;-109,680000000000007;-1,100000000000000;-293,699999999999989;75,819999999999993;
1827;12478;54082;-240,150000000000006;-55,399999999999999;-584,100000000000023;237,840000000000003;
1828;12479;54083;-123,859999999999999;-7,600000000000000;-253,699999999999989;96,930000000000007;
1829;12480;54084;-183,400000000000006;-18,199999999999999;-603,799999999999955;193,110000000000014;
1830;12481;54085;-92,870000000000005;-43,500000000000000;-138,000000000000000;30,000000000000000;
1831;12482;54086;-114,030000000000001;-2,900000000000000;-572,500000000000000;139,969999999999999;
1832;12483;54087;-218,699999999999989;-82,299999999999997;-539,299999999999955;156,340000000000003;
1833;12484;54088;-195,280000000000001;-36,700000000000003;-457,399999999999977;122,700000000000003;
1834;12485;54089;-181,020000000000010;-34,899999999999999;-529,200000000000045;171,430000000000007;
1835;12486;54090;-112,930000000000007;-47,299999999999997;-188,500000000000000;41,609999999999999;
1836;12487;54091;-122,189999999999998;-35,600000000000001;-248,400000000000006;78,459999999999994;
1837;12488;54092;-67,969999999999999;-21,899999999999999;-123,900000000000006;31,149999999999999;
1838;12489;54093;-225,419999999999987;-21,800000000000001;-516,600000000000023;151,599999999999994;
1839;12490;54094;-102,170000000000002;-9,000000000000000;-173,599999999999994;64,879999999999995;
1840;12491;54095;-125,400000000000006;-54,500000000000000;-251,699999999999989;78,829999999999998;
1841;12492;54096;-153,919999999999987;-72,700000000000003;-202,599999999999994;43,219999999999999;
1842;12493;54097;-149,310000000000002;-6,300000000000000;-556,700000000000045;149,250000000000000;
1843;12494;54098;-65,590000000000003;-49,399999999999999;-104,200000000000003;19,120000000000001;
1844;12495;54099;-66,739999999999995;-1,600000000000000;-172,300000000000011;57,020000000000003;
1845;12496;54100;-165,189999999999998;-6,600000000000000;-360,300000000000011;121,780000000000001;
1846;12497;54101;-115,219999999999999;-9,800000000000001;-257,100000000000023;86,980000000000004;
1847;12498;54102;-137,500000000000000;-17,300000000000001;-370,699999999999989;92,310000000000002;
1848;12499;54103;-247,460000000000008;-73,900000000000006;-797,399999999999977;196,819999999999993;
1849;12500;54104;-147,050000000000011;-4,700000000000000;-360,500000000000000;93,900000000000006;
1850;12501;54105;-244,250000000000000;-62,200000000000003;-797,700000000000045;194,219999999999999;2468,7849121
1851;12502;54106;-164,150000000000006;-25,699999999999999;-381,100000000000023;95,239999999999995;1854,9005127
1852;12503;54107;-545,580000000000041;-241,599999999999994;-646,899999999999977;175,500000000000000;1561,4641113
1853;12504;54108;-134,990000000000009;-27,000000000000000;-409,899999999999977;94,180000000000007;2053,5390625
1854;12505;54109;-167,210000000000008;-3,300000000000000;-419,699999999999989;117,489999999999995;2000,1860352
1855;12506;54110;-331,740000000000009;-21,100000000000001;-964,399999999999977;315,860000000000014;1881,2755127
1856;12507;54111;-203,560000000000002;-21,800000000000001;-617,899999999999977;222,439999999999998;
1857;12508;54112;-134,789999999999992;-11,400000000000000;-210,900000000000006;56,049999999999997;
1858;12509;54113;-268,329999999999984;-9,600000000000000;-850,200000000000045;300,680000000000007;
1859;12510;54114;-86,510000000000005;-23,500000000000000;-192,500000000000000;45,670000000000002;
1860;12511;54115;-154,129999999999995;-65,400000000000006;-261,300000000000011;67,530000000000001;
1861;12512;54116;-106,239999999999995;-33,600000000000001;-195,099999999999994;55,460000000000001;
1862;12513;54117;-63,479999999999997;-34,600000000000001;-94,299999999999997;19,210000000000001;
1863;12514;54118;-158,990000000000009;-1,900000000000000;-376,000000000000000;121,819999999999993;
1864;12515;54119;-60,840000000000003;-9,800000000000001;-95,799999999999997;27,550000000000001;
1865;12516;54120;-98,180000000000007;-10,699999999999999;-327,899999999999977;85,829999999999998;
1866;12517;54121;-87,530000000000001;-17,899999999999999;-158,099999999999994;67,579999999999998;
1867;12518;54127;-119,189999999999998;-54,299999999999997;-285,600000000000023;80,280000000000001;
1868;12519;54128;-85,129999999999995;-4,700000000000000;-275,300000000000011;64,769999999999996;
1869;12520;54129;-214,900000000000006;-0,800000000000000;-537,200000000000045;174,580000000000013;
1870;12521;54130;-109,180000000000007;-33,100000000000001;-243,099999999999994;61,320000000000000;
1871;12522;54131;-162,139999999999986;-18,199999999999999;-590,899999999999977;179,039999999999992;
1872;12523;54132;-116,939999999999998;-11,500000000000000;-266,000000000000000;73,799999999999997;
1873;12524;54134;-95,590000000000003;-8,199999999999999;-213,900000000000006;83,400000000000006;
1874;12525;54135;-36,000000000000000;-33,299999999999997;-38,700000000000003;2,700000000000000;
1875;12526;54147;-103,230000000000004;-20,699999999999999;-150,599999999999994;58,570000000000000;
